Card Name,Bank,Joining/Annual Fee,Reward Type,Minimum Income (in ₹),Perks,Image URL,Affiliate/Apply Link
HDFC Regalia Credit Card,HDFC Bank,"₹2,500",4 points per ₹150,70000,"Lounge access, dining discounts, travel insurance","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxIQERUQEBAWFRUVFxUWFxcWFRgVFRUVFRgYGRgXFRUYHSggGBolGxcXITIhJykrLi4uFx8zODMsNygtLisBCgoKDg0OGhAQGy0lHyUrLS0tLS0tLS0tLS0tLS0tLS0tLS0tLTctKy0tLS0tLS0tLy0tLS0tLS0tLS8tLS0tLf/AABEIAKcBCAMBIgACEQEDEQH/xAAcAAABBAMBAAAAAAAAAAAAAAAAAQMEBwIFBgj/xABKEAACAQMCAwQECwUFBgYDAAABAgMABBESIQUxUQYTIkEVYXGBCBQyNVJUdJGTs9IHI0KSoRZTYnKxM0TB0eHxJENzgrLwFyU0/8QAGgEBAAMBAQEAAAAAAAAAAAAAAAECAwQFBv/EACwRAQACAQIFAwMDBQAAAAAAAAABEQIDEhMUITFBBFGhUmHwQsHRMnGBkbH/2gAMAwEAAhEDEQA/ALxooooCiiigKKKKAooooCiiigKKKKAooooCiiigKKKKAooooCiiigKKKKAooooCiiigKKKKAooooCiiigKKKKAooooCvI3antLPxCd5p5GIJOlMnQi52VV5bCvXNeLazzWgUlSeHWvfSLGW06s74zjAJ5e6ku4AgRlbUHTWMjDLuQQw9o5+dZ2tSPS6ds425e+p19YrEoOtiSsbDKYUhxnAbqKbe1VAhlZgXUOAqg6UPItk8zjOBUWUiUU6sWp9CnILYDYxkfSx5bb1lfW/dSNGTnSeY5Mp3DD1EEGpDSnfcZ9XWkqTxK17mVow2rTp3xjOpQ3L30l5bCMRkNnXGsm4xjVnb18udRZSNS1JubMpHHISCJAdvoEbhW9ZUhvfUapCUtFDDG3/AFogUlFLQKAME5xjG3X/ALUjDHMY9u1SYOHTSRyTJE7Rxae8YKSq6jgZPlUSYkg8yce07UgThwm4IyLWbB5HuZMHPr00voa6+qT/AIEn6ava4ufiscl4RPct3iRLFBPIO7R4BnWgGARv94rn+1lvJFfw20V5MscrQrpE8jSx95ozrBOM+Lat9LRnOYjtE31/tHs11sMNPHKYyucYxmqrvMR3vxaqvQt19Un/AAJP00ehbr6pP+BJ+mrkPZmRS3/7G8m0i7Om3kZnb4vIiCMBj/tPH4hyyNqj3vAmiAVuKz63uTboTOVUYKDUyk5YrrwwB2Iroj0eE/r+HDOvlH6flUfoW6+qT/gSfpo9C3X1Sf8AAk/TVm8Rspku7e3W5v41mlMR79yr+GTR3kelt1PMZA99bgdk52ulhXiF2IjEzszStqV+9MSrzGxPi5cgcZqZ9FjHfP4RHqMpmtvypr0LdfVJ/wACT9NHoW6+qT/gSfpq2Iez9x8V7+TiNwsixTvJF3r6g0UpjUrk7oSGz5g461B7bWM1hoEd/cyhmkUv3zBEZDjuiA2e8A3OcDfapx9DjOW2M/hE+pmIucflVal4n21I6n1o6n/UGvSf7GO0M1/w7XcNqeKZ4dR5uFVGBPrw+PdVD9vznid2T/en/wCK1cHwdfm2f7ZJ+VBXFjFTMOmVp0UUVogUUUUBRRRQFeLa9pV4trPUWhJ4bdCGVZCCQudgQDuCOZ9tOXlwradQDumFLg+CZB8nVyIYDbI51BpayrytfhO4jerLjAcEKi6SQU8AxnHWl+Oq/dF1bXEFGpMEOiHIDA8iOWR5Vr6yViORxtjboeY9lKLSzfDvZZgpDPr0ciELnzzzwuR76xv7oTLHkEOqaGbbDAHwnHkQNvcKjYGOZznljbTjnnrmsaUWn8Su45ZDKqMGOjZiCuFUA8tznFYXdykhiyrAIiow2ywUknT0znG9RKKUW2E3Eu8WVHBIZlePGB3bLsM9Rp8PuFQFx555Hl18vdSUlKombPxuEDAoGLpgHUcpkg6gAdzgYwetNMuDjb3HI++hlxjluM7HPPr0PqrGpQKWigGgkwX80cckKSuscunvEDEK+k5GoeeDUbJ8jg4IyOhGD/Sgnzpy2dVbLprGGGnUU3IIU6h0ODjzxigsu0/aOIWMyWl2oceJVuFETN3apqA7vOQCpG/StJfdrLW4fvJbe8eTbxG5jLnA237vyxXOWnGpY1VF0kKABld8Ak8/L5WPYB0rCPisihgNILFiWwQ3ibUQCDsM1fDLZlux7tdTW1NTCcMpuJiInt2jt/p0I7QWgwwtr4ZyQRdIM5O5B7vzON/OsfTViR4rO905P+8IQCdzjMeM+daf+0E2CBpGd9geZ5kb7D1DYc6SPj0q42U4AG4J5DGTvvtW/Oav1OTl9P2btuO2bHW1rfErjxG5QlR5eIx7eqsX7Q2TbtbXpzjc3SHJXluY98f0rQzcYldO7YgjbffOzB+uM5A35jGKen467Mx7tApJwmDpVc5CjfyO+eZ5HanOav1HL6fs3B7QWRO9veZO290nI9SY+R51keM2bZHxO+bxDP8A4hD4jsCf3fM9a0EXGZlMjAqTIQWJXOCOWnPLy+4U4vH5hyxjGnT4sEatW5zn5QG+fLFOc1vqOX0/YnaHiQubue47rR3rkhC2THyGMjGTt/Wrs+Dr82z/AGyX8qCqClkLMWPNiWPtJyf9av34OvzbP9sk/KgrHDvLWVp0UUVoqKKKKAopCabZ6B2vFleyjLXjmFlBBdC65GVDFcjO4yOorPUWhiwwcGkrbdqbu3luZHtbcwxkrpUuXxhQCfea1QIGcgnY4wcb+XurNJKKsOz/AGboUUy3LhyASEVdIyM4Bbc4605/+OIM4NzLvyOlMH1eo1zc5pe/xLbl9T2VxTkVu7qzKjFUALEAkKCcAkjlvVhj9nEB5XMuOulPuFOXXZOS0tbhbS9lAdMyIwULIqeLGRup5705vSmav/py+felaUrKRzBHnuMbHkfZSu2rfSBsNgMDlz9p5miRy2CxJwABkk4A2AGfIdK6WLGikpaApKzSMtnAzgFj6gOZPqrKSB1VXZCFfJRiMBwpwxU+eDtQN0UUuNs588Y8/bQJRSUtAUYooBoEpaSslYggg4IwQfMEciKBKMedKWyctvk5O+5J571uLm9tDZwxpaEThpdcplJDK2MYXyI29mDzzQaWlpKWgKv/AODr82z/AGyT8qCqAq//AIOvzbP9sk/Kgq+HdErTooorVUUUUUDchqHLJUmY1qbqTFA601eRa9TvPXllkIxkEZAIz5g8iPVWeotBKGG1KBWZXas0r3QNgbj5K+R6D11jMThgRnwnlyx6x5UiFMD/ACr16CsZUBBIXYKw3JGfZXz0R16vWk9k8h5AZJ9Y2AFReKq3xebcf7KTyP0T66dVACSRsQvIk8h50zxPT3Ev/pydfompiOsImeilETYewUFKmLFsPYKxaOvd3PLpEQlSGHMHIyARkeo7GmyKkslNlamJDNKWJABJIHIZ2GeeB5VkVrAirITeG8MludSQQvI6hpG0gnCKN8j2+frqEaetLySElopGQlWUlWKkqwwQceVM0CGnbmUO2pY1QYUaUzp2ABO5JycZPrNN0UCVmqjBJbBGMDBOrJ338sc6xpKBaKSloEpaSssjGMb5zn1Y5Y5eugxrLScgYOTjAxuc8sDzoLkgDyGce/c+2n7S6kiZZY5NLKwIwcsCmCDg+VAzLGUYowIKkggjBBHUHlV+/B1+bZ/tkn5UFUZxbiUt1M88zlndixJwNz6hyq8/g6/Ns/2yT8qCr6aMlp0UUVqqKKKKCNccq0F/Jit/dcq5bir4zQQZbivN2SfP1e6r8nn3qloeGKbRrrvcMsgj7spzJwch89Dnl5VnqLQhBtguBsSc4338ielOLESM425e/pWCLU1IGChipCtnScHSxX5Wk+ZGRnpmsJlZa1n2gtZEVhcIvhGVZtLKQBkEGnTxa3bI+MR45fLG/XHq9dVtw3hcs5IhheUgZIRC5A6nA2FT7DhjytojjZ238KqS23PYdK8+fR4x5l1czl7O7TikI27+M9DqH3H/AJ0zxLikPdOqyq7MrKqqdTMWGAAK5z0LIraGiYPjOkqQ2OecdMA/dSfEPVUcrjE3aePlXZzhtsDFMSQV0kln6qxvOA3Eal3tpVUblmjYKB1JI2rsibc0w5Z4qYeOt9JwuUxmYQyGIbGQIe7Hlu/Ib0xDwO6lXXDazSKSRqSNmUkcxkCrxaGjZKwMYwTqAxjAOctk748tue9Tmtnwx0NhCA50nCMcgBvokkHY9DUZ0q0ShEIpKkLCzEKqlmJAAAySTyAHmTUi74JdRFRLazRmQ6UDxMpdvooCPE3qFXhDX0lZzRsjFXUqykhgwwVI2IYHkR0rYS9nr1EMj2VwqAaizQuFC4zqJI2GPOlDWUtSYeGzvE06QSNEudUioxjXHPU4GBio1AUlTLDhdxcZ+L28s2nGru42fTnlq0jbNZDg9z3vxf4rN3wGruu6bvAv0imM49dTQhUlTpeDXSSLC9rMsr/IjMTB3/yKRluXlTF1ZyxP3UsTxyDHgdSr78vCd9/KlBilqfecDu4U7ya0njTbLPE6qM8skjAqBUAq/wD4OvzbP9sk/KgqgKv/AODr82z/AGyT8qCr4d0StOiiitVRRRRQRrrlXIcbbGa7C5G1cb2g86Dkbubeq4tp1Xh0kSucyOrMvdE/vEcAESadITRj+LOrbG9dxfy71yNpNnhEqEABbhQPGQSThj4M42HQb+7fPNaHPxrVj9hTBKeHRtdIksE10TEyOxcTbrpYDSNlJ3qvolrbcLd43WSNijrurLsQcYyPcTXPGVStTr+xssNnbd/I0rd5cIqiEAA/FCJcsWIOH1AY6VuLLh4t7m4XEjqVljLIAHAnAbPQEasc/KtR2anuIV0QzPGpOSqkYJ5ZwQd67rgdk+S/eSBmOWYOQzE/SPnWc5xNRH58r7UKx4YkMoYawpiJyw1OO9R1AIXOcerrRfcKXRAqnVpiYfIZP/MO5Ddf+Fdna8NAySSxOMsx1Mcct+g6U6/DFyW5kgDc7ADyA8tyTWnBmYmPzx/Cu/qq644aVIIHIg/cc0/cyrKl6/xbQ8kEjM3fySAlnQkBG2AJ+6u8ueCqeZArWz8JiwV7w4b5QXOGA3w3UZ8qyjHPBa4lysVnF3a8OLT65LZ1LBV7pTPpuM4zk47sL765XgFjFrjM73K/vIiogI0fKB8ephjfp5VZs0TBdAln04xp1hRp6dQMVDR3iXRE7xqOSq+FHuxUzqxEx+fubXEz2KOeJQTTLC090kisUkdT3UspYeAE/wAQ51q+2/B2biF0U8QMmcgED5K5GD0ruS8Y8o85ySQzEk7kk+ZzTF1elSSVRiTksV1FieZLE71E68zFGxXHCLKSC5gnMbMIpY5SFGWIjYMce4V0EPDUe7s76CW6YPxEIyXAAKtlZdUeliNOGx7q3h426eJFVSOTKuCPeDtTM/aS4YhndWZN01hsqeq9DsN6thrVCJwcTx3syum5uor2Kfu5MyIscyuO+lKg6pFAbxZ5dKc4ZePBZzX1xNNNJcCeyijLsVyY17yWVmPJVYBVHM+yukvu1l3KCkiCVBglXOxI5HG2cVr7ziLlFX4lHImWYJkhVY4BZSDjUQBnz2rTjdekI2JnZv4tHBZ8MkluO9vLebBRF7lfSAVRrBbJ0dz0/iNVvxK2WKV40lEqoxUOoIDY88HerDtO11xFGIlguIUUaVWOUeEb7LlSQNz57ZrRScMsm37u4i9eUcZPvBqctWJ8IjFA7Pdoo7WGaCa2adJXjk8Fw9uytGrKPEgOoYc7eyut4rdamuJYg0YPBLdlHeM7IpeLC94d29p51yj8AtnyI75QekqMn9eVbFIOKpN8ague8kEYiEkUiMe6AwE08iuw2x5VbHVx8onGUHj1y54bw5y7agb7DajqH71OTZzW+4zYs15a3ZOoA8JgwSdfePBHIH/xDCkYPma53ifG+JieO4uJZhNDkRuygaM89I06d877VH4r2qvrtVW4u5JAjiRQdI0uNgw0gbjyq+6JRTfy3LueOhpHYBXwCzED/wAankTXEVu+J9r7+5iMFxeSSRtjUp0gNg5GrSATvvWkqMpsgVf/AMHX5tn+2SflQVQFX/8AB1+bZ/tkn5UFTh3JWnRRRWqoooooGbjlXGdoxsa7SblXIdo02NBWXFHwTXNWyMeHMVi8AkCu4kGNZfUrNHjPeY8Gc40+Wa6LjI8RpeznZ+WWwlUKRqmQ78ioA555DO+fVv5VjqzXytjDkbOzLeVd92VsYRHoktO8cljr2OxAAGPLGP6mpnDeBQQ/LJc9E5fzGupsCO7zGpi5jwpq5HG7Vxb5mejaqZW/BowA3diIaiSWIGQQMADyAwcD11vLSWGMYU6v9K0LW+XiDO2XZVYty3xnSTT8d+o7s92Bqmki0gldkIAyTnJwd+vqq+E1Nol1K3Qx0pDdDrXKz8UKqxPPvmjHl4YyS+Om2lc/4qyn4nJ3mmOMEtFGyqW8CFlJZ3bbKjGfKtuKptb2e7Xp99am64pjOCB02rRcR4qrO3dtlMjSQTpJwNRXP8OrOPVWslvutc2pq5XTTHGG4uuIt9P/AIVqLq6zzNQ5r+oE97t/1rKplZMluKEvlC4ffHIYpyXhybYabbSWzEdkOMlSBgtjO3sqBE8UZvJdIlW2gWRElyFZ3dVy+MEqA2fLOa1jSmVdyJLc4OVOP/vLFMPxiLlJFn1g4PvFbbi1rbxycRjEb64LZbiIl8rCHER0hcZLAucEnl5VBs7a3N/Y2F3G0rFUM2G0lprj94qSnGWRI9A0jG5O9aRoz5V3obNC3iSTB8sDAx0NRZbnu2wyk6jtnZT/AJvL31O7NWdvLCYY1ge9lku+7ScXA1JEMqsTx4RSArnLZ3AFciOLM0eHOoEe/wD71M6U4m51ayZ+Ui6fUSSOnupq6iU77EevP/A1yguyP4yduRJK48xjrUu14m8fjDbgfIYBox7jyqs4THZNwdvVA+Qyj/Kw1H3MK00twRzJ9WVAP3jlVpiFLzgjX6wxl49QkCIBpeIgnT/hKkH31I7HcItrfg1xxa8tYpWfU8KyRq4Cr4IlUEban3PqxU6E5ZTMZY1X5ZqREVMTdqwtu0FzFstySPosdafc+acl43E//wDTZQt1eImFvbtlT91WFxvgtvbdmI53tovjUwj/AHpRe8DTS69nxkYTb2Ct9e8EsuAWEc44X8fdgO+lKq+MrkuSytoTOwAGOp69HChnuUybazk/2Vw8JP8ADOuV/FTP9RTVxwWZBqCiRPpxMJF9+nce+t3xJouM8ThjsbYWyz92hRQo0kZMsmE2OFyc/wCGra7bdmLGLhl36OhjintFXLxDTKpQJIQzjckxnfPWmyfElvPINX/8HX5tn+2SflQVSvpjvNrmFJv8YHdy/wA67H3irt+D1j0fcaQQvxyXGrnjuoMZx51bT7oyWjRRRWqoooooMJOVcv2gTY11L1z/AByPINBUnHE3Nbuy4sXsn1qR+9CgDCgbA7AbY9XOoPH7c5NZRAiwkOnGZV3xttjGD/T/AJVzeo8f5aaZ1bvPUD17VmOLug8LsoHTOOfXlzrmxcEnAroeGcbSKBImc503erxNoUuuItcQGJcnlk+GuTHC5701mTc3FJJMa3Zgp2HkPZ0rKfi8jsrvK7FPkk/w75yNsZyBvzOKeHHLZI4I0kY9xoTdMLJHMhS60tzbdtfiA+RtWr4zxiJojFFJkRzxrFsfFBFDo7zB+k+Tg/Sq+zp3Vv7JcnEWONTMflEas/xtqZh1y25NJ6blQ6llcMVCZGPkLyQZHyak3XaO3JLyTrKStxiNHl7tg8Olcq66rdi2F0KSBudqbsu0dmjLM7EZgtrcxRqZNCeI3ALSY2xpXVueeKtw+v8AUjd9muuuKs7F5HZmOMk8zgYHIYxiocvEPb/y9tbBeOWywrAZQxhtZo4pQp8TvI4MbbZIZe7cHyOR505xDjtlNcxy973cEM80jxAFjcOBqjuE2GpnYBSrHw4GNjThX1s3NBJfdM/cT9/Sok17muoTtVbRvJOs0jNcPZPIFY28gdC4uGfQGGnZX0A4OrFcRxm5DzzMjBlaWRlKjSpUsSCq/wAIxjapnTiDcltx64AwJ3A6attuW1RoePXEUpnjmIkYEM2A2pTjKspGll2GxHkK1UjVHcmphDanjM5eWRpmLTjEpOCZASDhsjllR91RX4xMLj40JW7/AF953mxbX9Lp/SoKAk701Kd6vCG3tO0t1DE8EVyyxvqLLt/H8vQxGU1eekjNac0gpM1ZDJWxWWv1mm6KihcP7Cb1Z0vuGvsskfeD2MO6kOOu6Vl+2bia2sVpwe3OFjRGYDoo7uJT6ydTe4VXXYiC4kutNpdG2l0P411FmGV/dgLzLHTzwNql+hbu6lS5uLkl3E0jSOHeVBZuIz4AMu2dOFHLz5VpV40jytH9rNm723DeFxAa5XVACcDMUQXxdBlqk/sxt+N2sgs72EG0VSA7yKzx4HhWNlOXXywRsPPbFVpNw/ily0s0t85ksJJVy7sJU0RmR3j2yBhVB8xqGdqdmu+MSR2YuOJzJFfHQpy3gLHCLJoAJ1ghhg8jVvNoWR2P4FaR8W4jxKIIlvD+6RgQIlk0K10y+ShTt03etn2TsbRzfpDxJLtrwtJIqlD3YcFNgpPhwVH/ALRVKW8N98VmghvnNpEblGQB1jYQp3r5GPCHyQMnc5qVwrszeWk1r8VvRC92j+KMMCirEtwVb6Q0lem46b1NjipITGzRtzRmQ+1SQf8ASr8+Dr82z/a5PyoKoriYbv5dbmRtbanIwXYndiDyyd6vT4OvzdP9rk/KgquHeUytWiiitFRRRRQIa13EINQrZVg6ZoK+4twfUeVcdxLs9cA4RWdemoAD3MwGaueWzB8qYPDR0qmeEZd0xNKah4BOBgwvvz3j/XQ3Abj+5b74/wBdXJ6NHSj0avSs+Xx+63ElSj9nrnygb+aP9dR5OzN3/cN/NH+urz9Gr0o9Gr0qeBib5UOey95/cN/NH+ukPZW8/uG/mj/XV8+jV6UejV6U4OKN8qDPZO8+rt/NH+usG7JXn1dv54/11f8A6NXpR6NXpU8HE3S8+nshe/V2/nj/AF023Y29+rN/PF+uvQ3o1elHo1elODibpedW7GX/ANWP88X66absVxD6qf54v116P9GjpR6NHSnCxN0vNh7FcR8rU/iRfrpo9hOIn/dT+JF+uvTHo0dKPRo6Vbhwi3mf+wnEfqp/Ei/XR/YPiP1U/iRfrr0x6NHSj0aOlNkFvM/9g+I/VT+JF+uj+wfEfqp/Ei/XXpj0aOlHo0dKbILea7fsXxSM6o4HRsEZSaNTg8xkPnFLF2N4qhVkikUrnSVnQFdXPSRJtnzxzr0n6NHSj0aOlNkFvNZ7GcU3PcyZOSf3yblhgk/vN8jY9RQexnFNv3MmxBH75NiowpH7zYgbA+VelPRo6UejR0qdkFvNidjOKBWQQyBXxrUTIFfHLWveYb31lF2L4sCGWKQEHIInQEHGnIPebHSAPYMV6R9GjpWa8PA8qbC3nKL9mvFpny1vux3d5ojv1Y6yTV8fs77Ljhdmtvq1MWaRyORdsA49QAA91b+K3AqQBUxjEFloooqUCiiigKKKKApMUUUBijFFFAYoxRRQGKMUUUBijFFFAYoxRRQGKMUUUBijFFFAYoxRRQGKMUUUBijFFFAYoxRRQGKMUUUC0UUUBRRRQf/Z",https://www.hdfcbank.com/personal/pay/cards/credit-cards/regalia-credit-card
